ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
1831,2010-10-29,Genoa,Inter,A,4,3.2,2,3.75,3.25,2.1,3.2,3.2,2.1,4,3.2,2,3.6,3.2,2.1,4,3.25,2.1
1832,2010-10-30,Milan,Juventus,A,1.85,3.3,4.5,1.91,3.4,4.25,1.9,3.3,3.7,1.91,3.4,4,1.91,3.25,4.33,1.85,3.5,4.6
1833,2010-10-30,Roma,Lecce,H,1.36,4.6,8.5,1.35,4.5,8.5,1.4,4.1,7,1.4,4.5,8,1.36,4.33,9.5,1.36,4.75,11
1834,2010-10-31,Bari,Udinese,A,2.55,3.1,2.88,2.45,3.1,2.85,2.4,3.2,2.7,2.4,3.25,2.88,2.6,3.1,2.8,2.62,3.2,3
1835,2010-10-31,Brescia,Napoli,A,3.2,3,2.4,2.95,3,2.45,2.8,3.1,2.4,2.88,3.2,2.5,3.1,3.1,2.4,3.25,3.12,2.5
1836,2010-10-31,Cagliari,Bologna,H,1.85,3.4,4.33,1.85,3.2,4.35,2,3,3.6,1.91,3.25,4.2,1.91,3.25,4.33,1.91,3.5,4.6
1837,2010-10-31,Catania,Fiorentina,D,2.63,3.1,2.75,2.65,3.05,2.65,2.5,3.1,2.65,2.5,3.2,2.88,2.62,3.1,2.75,2.75,3.2,2.88
1838,2010-10-31,Cesena,Sampdoria,A,3.2,3,2.4,2.95,3,2.45,2.8,3.1,2.4,2.88,3.2,2.5,3.1,3.1,2.4,3.3,3.12,2.4
1839,2010-10-31,Palermo,Lazio,A,2.2,3.2,3.4,2.3,3.25,3.25,2.35,3.2,2.75,2.3,3.3,3.1,2.3,3.2,3.2,2.3,3.25,3.4
1840,2010-10-31,Parma,Chievo,D,2.1,3.2,3.6,2.05,3.15,3.6,2.1,3.15,3.25,2.2,3.2,3.4,2.1,3.2,3.6,2.1,3.25,4
1841,2010-11-06,Bologna,Lecce,H,1.91,3.25,4.33,1.9,3.1,4.25,1.9,3.15,3.9,1.91,3.2,4.33,1.91,3.3,4.2,1.91,3.4,4.6
1842,2010-11-06,Inter,Brescia,D,1.25,5,15,1.25,5.3,10.5,1.25,5,10,1.25,5.5,12,1.29,4.8,13,1.29,5.25,15
1843,2010-11-07,Bari,Milan,A,4.33,3.25,1.91,4.25,3.3,1.85,3.9,3.3,1.85,4.5,3.4,1.83,4.5,3.1,1.91,4.75,3.4,1.91
1844,2010-11-07,Fiorentina,Chievo,H,1.73,3.5,5,1.75,3.3,4.8,1.8,3.25,4.2,1.83,3.4,4.5,1.8,3.25,5,1.75,3.6,5.5
1845,2010-11-07,Juventus,Cesena,H,1.36,4.5,9,1.3,4.7,9.75,1.32,4.8,8.5,1.3,5,11,1.36,4.8,8,1.36,5,11
1846,2010-11-07,Lazio,Roma,A,2.5,3.1,2.9,2.4,3.1,2.95,2.4,3.1,2.8,2.38,3.25,3,2.4,3.2,3,2.5,3.25,3.1
1847,2010-11-07,Napoli,Parma,H,1.62,3.75,5.5,1.62,3.45,5.65,1.65,3.4,4.8,1.67,3.5,5.5,1.67,3.5,5.5,1.67,3.8,6
1848,2010-11-07,Palermo,Genoa,H,2,3.2,4,2,3.1,3.85,2.05,3.2,3.3,2,3.2,4,2,3.3,3.8,2.05,3.3,4
1849,2010-11-07,Sampdoria,Catania,D,1.83,3.4,4.5,1.8,3.25,4.55,1.85,3.2,4.1,1.83,3.4,4.5,1.91,3.3,4.2,1.91,3.3,5
1850,2010-11-07,Udinese,Cagliari,D,1.85,3.3,4.5,1.8,3.2,4.65,1.85,3.25,4,1.83,3.4,4.5,1.91,3.3,4.2,1.85,3.4,5
1851,2010-11-10,Brescia,Juventus,D,4.75,3.3,1.8,4.3,3.4,1.8,4.1,3.3,1.8,4.33,3.2,1.73,4.8,3.3,1.8,5,3.5,1.85
1852,2010-11-10,Cagliari,Napoli,A,2.5,3.1,2.9,2.6,3.1,2.65,2.6,3,2.6,2.5,3,2.6,2.6,3.1,2.8,2.62,3.12,3
1853,2010-11-10,Catania,Udinese,H,2.6,3.1,2.8,2.45,3.15,2.8,2.4,3,2.9,2.38,3,2.75,2.6,3.1,2.8,2.6,3.12,3.1
1854,2010-11-10,Cesena,Lazio,H,3.5,3.1,2.2,3.35,3.15,2.15,3.1,3.1,2.2,3,3.2,2.1,3.5,3.1,2.2,4,3.12,2.15
1855,2010-11-10,Chievo,Bari,D,2.05,3.2,3.75,2,3.2,3.7,1.9,3.2,3.8,1.91,3.2,3.5,2,3.2,3.8,2.05,3.3,4
1856,2010-11-10,Genoa,Bologna,H,1.73,3.5,5,1.68,3.5,5,1.75,3.4,4.3,1.73,3.2,4.33,1.67,3.5,5.5,1.73,3.75,5.5
1857,2010-11-10,Lecce,Inter,D,5.5,3.3,1.73,5.5,3.4,1.65,4.1,3.3,1.8,5,3.3,1.62,6,3.5,1.62,6,3.5,1.73
1858,2010-11-10,Milan,Palermo,H,1.57,3.6,6.5,1.55,3.65,6.1,1.6,3.6,5,1.5,3.5,6,1.62,3.6,6,1.62,4,6.5
1859,2010-11-10,Roma,Fiorentina,H,1.83,3.4,4.5,1.78,3.3,4.55,1.8,3.3,4.1,1.8,3.2,4,1.83,3.4,4.33,1.8,3.6,5
1860,2010-11-11,Parma,Sampdoria,H,2.38,3.1,3.1,2.3,3.1,3.1,2.5,3,2.75,2.38,3,2.75,2.4,3.1,3.1,2.38,3.2,3.4
1861,2010-11-13,Fiorentina,Cesena,H,1.44,4,8,1.4,4,8.5,1.45,3.9,6.5,1.44,4.33,7,1.44,4,8,1.5,4.2,8
1862,2010-11-13,Juventus,Roma,D,2.2,3.2,3.4,2.1,3.25,3.35,2,3.2,3.4,2.1,3.3,3.5,2.1,3.25,3.5,2.3,3.2,3.5
1863,2010-11-14,Bari,Parma,A,2.3,3.2,3.1,2.2,3.15,3.2,NA,NA,NA,2.1,3.3,3.5,2.25,3.2,3.25,2.3,3.12,3.6
1864,2010-11-14,Bologna,Brescia,H,2.05,3.25,3.75,2.05,3.15,3.6,2,3.1,3.5,2.1,3.3,3.5,2,3.25,3.9,2.15,3.25,4
1865,2010-11-14,Cagliari,Genoa,A,2.2,3.2,3.3,2.25,3.15,3.1,2.35,3,2.9,2.2,3.25,3.3,2.3,3.2,3.1,2.3,3.2,3.5
1866,2010-11-14,Inter,Milan,A,2.6,3.2,2.75,2.5,3.2,2.7,2.6,3,2.6,2.5,3.2,2.88,2.45,3.2,2.88,2.62,3.25,2.88
1867,2010-11-14,Lazio,Napoli,H,2.1,3.25,3.5,2.15,3.2,3.3,2.2,3.05,3.15,2.1,3.3,3.5,2.2,3.25,3.3,2.2,3.2,3.75
1868,2010-11-14,Palermo,Catania,H,1.8,3.3,5,1.75,3.3,4.8,1.8,3.2,4.3,1.8,3.5,4.5,1.8,3.4,4.6,1.8,3.5,5.25
1869,2010-11-14,Sampdoria,Chievo,D,1.91,3.3,4.2,1.85,3.3,4.15,NA,NA,NA,1.91,3.25,4.33,1.85,3.4,4.33,1.95,3.3,4.5
1870,2010-11-14,Udinese,Lecce,H,1.6,3.6,6,1.58,3.6,5.85,1.65,3.5,4.6,1.62,3.6,6,1.62,3.8,5.5,1.62,3.8,7
1871,2010-11-20,Milan,Fiorentina,H,1.57,3.75,6,1.55,3.6,6.2,1.55,3.5,5.8,1.57,3.75,6,1.57,3.6,6.5,1.57,4,7
1872,2010-11-20,Roma,Udinese,H,1.8,3.25,5,1.7,3.4,5,1.75,3.3,4.4,1.67,3.5,5.5,1.83,3.6,4.2,1.83,3.5,5
1873,2010-11-21,Brescia,Cagliari,A,2.2,3.1,3.5,2.3,3.05,3.15,2.2,3,3.2,2.25,3.1,3.3,2.38,3.1,3.1,2.3,3.12,3.6
1874,2010-11-21,Catania,Bari,H,1.57,3.6,6.5,1.6,3.55,5.75,1.6,3.6,5,1.62,3.5,6,1.62,3.4,6.5,1.62,3.8,7
1875,2010-11-21,Cesena,Palermo,A,3.5,3.1,2.2,3.15,3.2,2.2,3,3,2.3,3.2,3.2,2.3,3.4,3.2,2.2,3.6,3.2,2.25
1876,2010-11-21,Chievo,Inter,H,4.2,3.2,1.95,4.33,3.3,1.83,3.5,3.1,2,3.6,3.2,2.1,4,3.2,2,4.4,3.3,2
1877,2010-11-21,Genoa,Juventus,A,2.8,3,2.7,2.8,3.1,2.5,2.7,3.05,2.5,2.88,3.2,2.5,2.75,3.1,2.62,2.88,3.12,2.75
1878,2010-11-21,Lecce,Sampdoria,A,3,3,2.5,2.85,3,2.5,2.75,3,2.5,2.8,3.1,2.6,3,3,2.5,3.12,3,2.62
1879,2010-11-21,Napoli,Bologna,H,1.5,3.75,7.5,1.5,3.65,6.95,1.5,3.6,6,1.5,4,7,1.53,3.75,7,1.5,4.2,8
1880,2010-11-21,Parma,Lazio,D,2.63,3,2.88,2.65,3.05,2.65,2.6,3,2.6,2.6,3.1,2.8,2.62,3.1,2.75,2.62,3.1,3
1881,2010-11-27,Juventus,Fiorentina,D,1.67,3.6,5.5,1.7,3.6,5.5,1.65,3.4,4.7,1.62,3.3,5,1.67,3.5,5.5,1.67,3.8,6
1882,2010-11-27,Sampdoria,Milan,D,3.6,3.1,2.15,3.35,3.25,2.1,3.3,3.1,2.1,3,3.2,2.1,3.8,3,2.1,4,3.2,2.15
1883,2010-11-28,Bari,Cesena,D,1.91,3.3,4.2,1.95,3.15,4,1.9,3.2,3.8,1.83,3.2,3.75,2,3.1,4.2,2,3.4,4.33
1884,2010-11-28,Brescia,Genoa,D,3,3,2.5,2.8,3.1,2.5,2.6,3,2.6,2.6,3,2.5,2.9,3,2.6,3.12,3.12,2.6
1885,2010-11-28,Cagliari,Lecce,H,1.62,3.6,6,1.65,3.3,5.75,1.65,3.5,4.6,1.57,3.25,5.5,1.67,3.4,6,1.62,3.8,6.5
1886,2010-11-28,Inter,Parma,H,1.67,3.5,5.5,1.65,3.5,5.25,1.6,3.5,5.2,1.57,3.5,5,1.7,3.4,5.5,1.73,3.5,6
1887,2010-11-28,Lazio,Catania,D,1.67,3.5,5.5,1.65,3.4,5.45,1.6,3.5,5.2,1.62,3.3,5,1.62,3.4,6.5,1.62,3.75,7
1888,2010-11-28,Palermo,Roma,H,2.6,3,2.9,2.6,3.25,2.8,2.55,3.1,2.55,2.5,3.2,2.5,2.6,3,2.9,2.62,3.25,3
1889,2010-11-28,Udinese,Napoli,H,2.5,3,3,2.5,3,2.85,2.5,3,2.75,2.38,3.2,2.6,2.5,3,3,2.6,3.2,3
1890,2010-12-03,Lazio,Inter,H,2.7,3.1,2.7,2.95,3.2,2.5,2.7,3.1,2.5,2.75,3.1,2.62,2.8,3.1,2.62,2.88,3.12,2.75
1891,2010-12-04,Chievo,Roma,D,3.2,3.1,2.3,3.1,3.1,2.3,2.8,3.1,2.35,3,3.2,2.38,3.1,3.3,2.3,3.4,3.25,2.38
1892,2010-12-04,Milan,Brescia,H,1.25,5.5,12,1.25,5.5,9.75,1.22,5.3,11,1.25,5.5,12,1.25,5.5,12,1.25,6,15
1893,2010-12-05,Catania,Juventus,A,3.4,3.2,2.2,3.4,3.1,2.15,3.1,3.1,2.2,3.4,3.2,2.2,3.3,3.2,2.25,3.75,3.12,2.25
1894,2010-12-05,Cesena,Bologna,A,2.2,3,3.6,2.15,3.1,3.4,2.1,3.1,3.3,2.25,3.2,3.2,2.25,3.1,3.4,2.25,3.1,3.8
1895,2010-12-05,Fiorentina,Cagliari,H,1.91,3.1,4.5,1.78,3.3,4.6,1.7,3.4,4.6,1.83,3.4,4.5,1.95,3.25,4.2,2,3.3,4.6
1896,2010-12-05,Lecce,Genoa,A,3.5,3.1,2.2,3.2,3.15,2.2,2.9,3.1,2.3,3.2,3.2,2.25,3.5,3.25,2.15,3.75,3.2,2.2
1897,2010-12-05,Parma,Udinese,H,2.5,3,3,2.4,3.1,2.9,2.4,3.1,2.75,2.38,3.2,3,2.5,3.2,2.9,2.6,3.12,3.1
1898,2010-12-05,Sampdoria,Bari,H,1.73,3.25,5.5,1.6,3.45,5.9,1.55,3.7,5.4,1.62,3.6,6,1.75,3.5,5,1.75,3.4,6
1899,2010-12-06,Napoli,Palermo,H,2.1,3.2,3.6,2.1,3.2,3.4,2,3.2,3.4,2,3.3,3.8,2.05,3.5,3.5,2.1,3.3,4
1900,2010-12-08,Bologna,Chievo,H,2.4,3.1,3.1,2.4,3.1,2.95,2.5,3,2.7,2.6,3.1,2.8,2.62,3.1,2.8,2.25,3.13,3.13
1901,2010-12-11,Genoa,Napoli,A,2.4,3.1,3.1,2.35,3.2,3.2,2.2,3.1,3.1,2.38,3.2,3,2.4,3.1,3,2.38,3.2,3.3
1902,2010-12-11,Palermo,Parma,H,1.65,3.6,5.5,1.7,3.4,4.95,1.65,3.4,4.8,1.73,3.25,5.5,1.73,3.5,5,1.67,3.75,6
1903,2010-12-11,Udinese,Fiorentina,H,2,3.2,4,2,3.25,3.65,2,3.1,3.5,2.1,3.25,3.5,2.05,3.2,3.75,2.1,3.2,4
1904,2010-12-12,Bologna,Milan,A,6,3.8,1.57,6.15,3.65,1.55,5.2,3.5,1.6,6,3.6,1.62,6.5,3.8,1.53,7,4,1.57
1905,2010-12-12,Brescia,Sampdoria,H,2.9,3.1,2.55,2.95,3.15,2.35,3.1,3.1,2.2,3,3.2,2.38,2.88,3.1,2.5,3,3.1,2.62
1906,2010-12-12,Cagliari,Catania,H,2.05,3.1,4,2.1,3,3.65,2,3.1,3.5,2.1,3.25,3.5,2.1,3.1,3.75,2.1,3.12,4.2
1907,2010-12-12,Juventus,Lazio,H,1.85,3.3,4.5,1.91,3.4,4.33,1.85,3.3,3.9,1.91,3.25,4.33,1.91,3.3,4.2,1.85,3.5,4.75
1908,2010-12-12,Lecce,Chievo,H,3,3,2.5,2.75,3.05,2.55,2.7,3,2.5,2.8,3.2,2.5,2.88,3.1,2.55,3,3.12,2.62
1909,2010-12-12,Roma,Bari,H,1.4,4.5,7.5,1.35,4.25,9.2,1.3,5,8,1.36,5,7.5,1.4,4.33,8.5,1.36,5,10
1910,2010-12-18,Cesena,Cagliari,H,2.63,3,2.88,2.65,3.05,2.65,2.75,3,2.5,2.62,3.1,2.75,2.62,3.1,2.8,2.75,3,3
1911,2010-12-18,Milan,Roma,A,1.83,3.4,4.5,1.8,3.35,4.4,1.8,3.3,4.2,1.83,3.4,4.5,1.85,3.4,4.33,1.85,3.6,4.75
1912,2010-12-19,Bari,Palermo,D,3.5,3.1,2.2,3.4,3.2,2.1,3.2,3.2,2.1,3.4,3.2,2.1,3.3,3.3,2.2,3.6,3.25,2.25
1913,2010-12-19,Catania,Brescia,H,1.91,3.2,4.33,1.9,3.3,3.95,1.85,3.3,3.9,1.91,3.3,4.2,1.95,3.25,4.2,1.95,3.25,4.75
1914,2010-12-19,Chievo,Juventus,D,4,3.2,2,3.75,3.2,2,3.4,3.2,2,4,3.2,2,3.6,3.25,2.1,4,3.25,2.05
1915,2010-12-19,Lazio,Udinese,H,2,3.2,4,1.9,3.3,3.95,1.9,3.3,3.7,1.91,3.3,4.2,2,3.25,4,2,3.4,4.2
1916,2010-12-19,Napoli,Lecce,H,1.36,4.5,9,1.35,4.6,8.25,1.37,4.4,7.3,1.36,4.5,9,1.36,4.75,8.5,1.36,5,10
1917,2010-12-19,Parma,Bologna,D,1.75,3.4,5,1.75,3.3,4.8,1.85,3.3,3.9,1.8,3.2,5,1.8,3.4,4.75,1.83,3.4,5.25
1918,2011-01-06,Bologna,Fiorentina,D,2.88,2.9,2.7,2.6,3.15,2.65,2.6,3,2.6,2.4,3,2.7,2.7,3.1,2.7,2.75,3,2.62
1919,2011-01-06,Brescia,Cesena,A,1.91,3.2,4.33,2,3.1,3.85,2.1,3.1,3.3,1.91,3.1,3.6,2,3.1,4.2,1.91,3.12,4
1920,2011-01-06,Cagliari,Milan,A,4.33,3.25,1.91,3.95,3.3,1.9,4.3,3.4,1.75,4,3.2,1.8,3.8,3.5,1.95,4,3.12,1.91
1921,2011-01-06,Genoa,Lazio,D,2.38,3,3.25,2.3,3.05,3.15,2.5,3.1,2.65,2.38,3,2.75,2.38,3,3.25,2.25,3,3.3
1922,2011-01-06,Inter,Napoli,H,1.8,3.4,4.6,1.75,3.45,4.5,1.8,3.3,4.2,1.67,3.3,4.5,1.83,3.5,4.33,1.8,3.3,4.6
1923,2011-01-06,Juventus,Parma,A,1.44,4,8,1.45,4,7,1.4,3.9,7.5,1.36,4,7,1.44,4.33,7.5,1.4,4.2,8.5
1924,2011-01-06,Lecce,Bari,A,2.3,3.1,3.3,2.3,2.95,3.25,2.1,3.2,3.2,2.1,3,3.2,2.4,3.1,3.1,2.25,3,3.3
1925,2011-01-06,Palermo,Sampdoria,H,1.91,3.3,4.2,1.9,3.35,3.9,1.9,3.3,3.7,1.83,3.2,3.75,1.91,3.5,4,1.85,3.2,4.4
1926,2011-01-06,Roma,Catania,H,1.5,4,7,1.45,4,7,1.4,3.9,7.5,1.33,4,8,1.5,4.2,6.5,1.44,4,7.5
1927,2011-01-06,Udinese,Chievo,H,1.75,3.4,5,1.8,3.25,4.6,1.8,3.3,4.2,1.73,3.2,4.33,1.8,3.4,4.8,1.73,3.3,5
1928,2011-01-09,Bari,Bologna,A,2.15,3.2,3.5,2.05,3.1,3.65,2.1,3.2,3.2,2.1,3.2,3.6,2.15,3.2,3.5,2.1,3.12,3.5
1929,2011-01-09,Catania,Inter,A,3.75,3.3,2,3.9,3.2,1.95,3.4,3.2,2,4,3.2,2,4.2,3.2,1.95,3.8,3.2,1.95
1930,2011-01-09,Cesena,Genoa,D,3.1,3.1,2.4,2.95,3.05,2.4,2.55,3.2,2.55,2.8,3.2,2.5,2.9,3.1,2.5,3.1,3.1,2.3
1931,2011-01-09,Chievo,Palermo,D,2.5,3.2,2.88,2.4,3.2,2.85,2.4,3.2,2.7,2.6,3.1,2.8,2.5,3.1,2.9,2.5,3.12,2.75
1932,2011-01-09,Fiorentina,Brescia,H,1.5,3.9,7,1.45,4,7,1.45,3.9,6.5,1.5,3.75,7.5,1.44,4.1,7.5,1.5,3.8,7
1933,2011-01-09,Lazio,Lecce,A,1.36,4.6,8.5,1.38,4.25,8,1.37,4.3,7.2,1.36,4.5,9,1.4,4.25,8.5,1.36,4.5,8.5
1934,2011-01-09,Milan,Udinese,D,1.44,4.2,7.5,1.42,4,7.75,1.45,3.9,6.5,1.44,4.2,7.5,1.44,4.1,7.5,1.44,4,7
1935,2011-01-09,Napoli,Juventus,H,2.25,3.25,3.2,2.15,3.25,3.25,2.3,3.1,2.9,2.2,3.3,3.3,2.2,3.3,3.25,2.2,3.2,3.2
1936,2011-01-09,Parma,Cagliari,A,2.1,3.1,3.75,2.05,3.15,3.6,1.9,3.2,3.8,2.1,3.2,3.6,2.15,3.2,3.5,2.05,3.12,3.75
1937,2011-01-09,Sampdoria,Roma,H,3.1,3.1,2.4,2.8,3.1,2.5,2.55,3.2,2.55,3.1,3.1,2.4,2.9,3.1,2.5,3,3,2.4
1938,2011-01-15,Inter,Bologna,H,1.3,4.75,12,1.25,5.15,11.5,1.3,4.8,8.5,1.29,5,12,1.3,5,11,1.3,5.25,13
1939,2011-01-15,Napoli,Fiorentina,D,1.7,3.4,5.5,1.7,3.75,5.25,1.75,3.4,4.3,1.73,3.5,5,1.73,3.5,5,1.73,3.75,5.5
1940,2011-01-16,Brescia,Parma,H,2.5,3,3,2.4,3,3,2.5,3.1,2.65,2.5,3.2,2.88,2.5,3.1,2.9,2.6,3.2,3
1941,2011-01-16,Cagliari,Palermo,H,2.5,3,3,2.45,3.2,2.75,2.4,3.1,2.8,2.4,3.2,3,2.45,3.1,3,2.6,3.25,3
1942,2011-01-16,Catania,Chievo,D,2,3.1,4.2,2,3.25,3.65,2.1,3.1,3.3,2,3.2,4,2.05,3.1,4,2,3.4,4.2
1943,2011-01-16,Cesena,Roma,A,3.75,3.4,2,3.95,3.15,1.95,3.1,3.3,2.1,3.75,3.3,2,4,3.2,2,4.4,3.4,1.95
1944,2011-01-16,Genoa,Udinese,A,2.38,3,3.2,2.25,3.15,3.1,2.2,3.1,3.1,2.38,3.2,3,2.3,3.1,3.25,2.4,3.2,3.25
1945,2011-01-16,Juventus,Bari,H,1.36,4.5,9,1.35,4.5,8.25,1.35,4.5,7.3,1.36,4.5,9,1.4,4.33,8.5,1.4,4.75,10
1946,2011-01-16,Lazio,Sampdoria,H,1.8,3.25,5,1.8,3.4,5,1.7,3.4,4.5,1.83,3.4,4.5,1.85,3.3,4.5,1.8,3.4,5.5
1947,2011-01-16,Lecce,Milan,D,6.5,3.8,1.53,6.5,4,1.47,5,3.6,1.6,7,4,1.5,6.5,3.8,1.53,7.5,4,1.53
1948,2011-01-19,Inter,Cesena,H,1.22,6,12,1.2,5.75,13,1.22,5.3,11,1.25,4.5,10,1.25,5.5,12,1.22,6.5,17
1949,2011-01-22,Chievo,Genoa,D,2.5,3.1,2.9,2.55,2.8,3,2.4,3,2.9,2.3,3,2.8,2.5,3,3,2.6,3,3.12
1950,2011-01-22,Palermo,Brescia,H,1.44,4.2,7.5,1.4,4.15,7.75,1.5,3.8,5.7,1.44,4.2,7.5,1.44,4,8,1.44,4.4,8.5
1951,2011-01-22,Parma,Catania,H,1.95,3.1,4.33,1.9,3.1,4.25,1.85,3.25,4,1.91,3.25,4.33,2,3.1,4.2,2,3.25,4.5
1952,2011-01-22,Roma,Cagliari,H,1.53,3.7,7,1.52,3.75,6.25,1.4,3.9,7.5,1.5,4,7,1.57,3.5,7,1.57,4,7
1953,2011-01-23,Bari,Napoli,A,3.9,3.1,2.05,3.8,3.15,2,3.4,3.2,2,4,3.2,2,4,3.1,2.05,4,3.25,2.1
1954,2011-01-23,Bologna,Lazio,H,3,3,2.5,2.85,3.1,2.45,2.55,3.1,2.55,2.8,3.1,2.6,3,3,2.5,3,3.12,2.62
1955,2011-01-23,Fiorentina,Lecce,D,1.44,4.2,7.5,1.45,4,7,1.55,3.7,5.4,1.5,4,7,1.5,3.8,7.5,1.5,4.2,8
1956,2011-01-23,Milan,Cesena,H,1.22,5.5,15,1.18,6.25,13,1.2,5.5,12,1.22,6,13,1.22,5.5,15,1.22,6.5,17
1957,2011-01-23,Sampdoria,Juventus,D,2.7,3,2.75,2.75,3,2.6,2.55,3.1,2.55,2.75,3,2.75,2.8,3,2.7,2.88,3.12,2.75
1958,2011-01-23,Udinese,Inter,H,3.2,3.25,2.25,3.2,3.3,2.15,3.2,3.2,2.1,3.3,3.3,2.2,3.3,3.2,2.25,3.4,3.4,2.25
1959,2011-01-29,Catania,Milan,A,4.75,3.3,1.8,4.75,3.45,1.72,4.6,3.5,1.65,5,3.5,1.73,4.75,3.4,1.8,4.75,3.5,1.85
1960,2011-01-29,Lazio,Fiorentina,H,2.1,3.1,3.75,2,3.05,3.9,1.9,3.2,3.8,2,3.2,4,2,3.25,3.8,2.15,3.12,4
1961,2011-01-30,Brescia,Chievo,A,2.4,3,3.2,2.45,2.95,3,2.3,3.1,2.9,2.4,3.1,3.1,2.5,3.1,2.9,2.4,3.1,3.4
1962,2011-01-30,Cagliari,Bari,H,1.67,3.5,5.5,1.75,3.3,4.8,1.65,3.5,4.6,1.67,3.5,5.5,1.75,3.4,5,1.73,3.6,6
1963,2011-01-30,Genoa,Parma,H,1.91,3.3,4.2,1.95,3.2,3.9,2,3.1,3.5,2,3.2,4,1.95,3.25,4.1,1.91,3.5,4.5
1964,2011-01-30,Inter,Palermo,H,1.67,3.5,5.5,1.7,3.5,4.75,1.6,3.5,5.2,1.67,3.5,5.5,1.67,3.5,5.5,1.73,3.75,5.25
1965,2011-01-30,Juventus,Udinese,A,2.1,3.3,3.5,2.1,3.25,3.35,1.9,3.3,3.7,2.2,3.3,3.3,2.1,3.25,3.5,2.25,3.3,3.5
1966,2011-01-30,Lecce,Cesena,D,2.1,3.1,3.75,2.15,3.1,3.4,1.9,3.3,3.7,2.1,3.25,3.6,2.2,3.15,3.4,2.15,3.2,4
1967,2011-01-30,Napoli,Sampdoria,H,1.57,3.6,6.5,1.55,3.7,6,1.6,3.6,5,1.57,3.6,6.5,1.6,3.75,6,1.57,4,7
1968,2011-02-01,Milan,Lazio,D,1.57,3.6,6.5,1.5,3.75,6.75,1.55,3.7,5.4,1.57,3.5,5,1.57,3.6,6.5,1.57,4,7
1969,2011-02-02,Cesena,Catania,D,2.5,2.9,3.1,2.5,2.95,2.9,2.3,3,3,2.25,3,2.87,2.4,3.1,3.1,2.5,3.1,3.25
1970,2011-02-02,Chievo,Napoli,H,3.2,3,2.4,3.05,3.05,2.35,3.1,3.1,2.2,2.87,3,2.25,3.1,3.1,2.4,3.4,3.1,2.4
1971,2011-02-02,Fiorentina,Genoa,H,2.1,3.1,3.75,2.05,3,3.85,2,3.2,3.4,1.9,3.1,3.6,2.15,3,3.75,2.1,3.2,4
1972,2011-02-02,Palermo,Juventus,H,2.2,3.2,3.4,2.2,3.1,3.25,2.2,3.1,3.1,2.1,3.2,3,2.25,3.1,3.3,2.15,3.4,3.75
1973,2011-02-02,Parma,Lecce,A,1.67,3.5,5.5,1.65,3.4,5.5,1.7,3.5,4.4,1.66,3.3,4.5,1.67,3.4,5.75,1.67,3.75,6
1974,2011-02-02,Roma,Brescia,D,1.25,5.25,12,1.25,5.55,10,1.25,5,10,1.25,4.5,10,1.29,5,11,1.25,6,15
1975,2011-02-02,Sampdoria,Cagliari,A,2.3,3,3.4,2.35,2.95,3.15,2.2,3.1,3.1,2.1,3,3.2,2.38,3,3.2,2.38,3,3.6
1976,2011-02-02,Udinese,Bologna,D,1.44,4,8,1.45,3.85,7.5,1.5,3.8,5.7,1.53,3.5,5.5,1.5,4,7,1.5,4.2,8
1977,2011-02-03,Bari,Inter,A,8,4,1.44,7,4,1.45,6.5,3.9,1.45,6.5,3.6,1.44,7,4,1.5,8,4.2,1.5
1978,2011-02-05,Cagliari,Juventus,A,3,3,2.5,2.75,3.2,2.45,2.55,3.2,2.55,2.8,3.3,2.5,3.1,3.3,2.3,3.12,3.2,2.5
1979,2011-02-05,Udinese,Sampdoria,H,1.62,3.6,6,1.65,3.45,5.35,1.7,3.4,4.6,1.62,3.75,5.5,1.62,3.8,5.5,1.67,3.8,6
1980,2011-02-06,Bologna,Catania,H,2.1,3.25,3.5,2.15,3.05,3.45,2,3.1,3.5,2.1,3.25,3.6,2.1,3.2,3.6,2.1,3.25,4
1981,2011-02-06,Brescia,Bari,H,2,3.1,4.2,2.05,3.15,3.6,1.8,3.3,4.1,1.91,3.2,3.5,2.1,3.2,3.6,2.05,3.12,4.33
1982,2011-02-06,Genoa,Milan,D,3.75,3.3,2,4,3.15,1.95,3.4,3.2,2,4,3.2,2,3.75,3.4,2,4,3.25,2.05
1983,2011-02-06,Inter,Roma,H,1.91,3.4,4,1.95,3.15,3.95,1.9,3.3,3.7,1.91,3.2,3.5,1.91,3.3,4.2,2,3.4,4
1984,2011-02-06,Lazio,Chievo,D,1.75,3.5,4.75,1.8,3.2,4.65,1.75,3.3,4.4,1.73,3.5,5,1.8,3.4,4.75,1.75,3.5,5.25
1985,2011-02-06,Lecce,Palermo,A,3.2,3.25,2.25,3.15,3.1,2.25,2.7,3.2,2.4,3.1,3.25,2.3,3.1,3.4,2.25,3.3,3.4,2.3
1986,2011-02-06,Napoli,Cesena,H,1.29,5,11,1.25,5.35,10.5,1.3,4.8,8.5,1.29,5,11,1.29,5,11,1.3,5.25,13
1987,2011-02-06,Parma,Fiorentina,D,2.38,3,3.2,2.3,2.95,3.25,2.5,3,2.7,2.4,3.2,3,2.4,3.1,3.1,2.5,3.12,3.25
